head_entity_id,tail_entity_id,relation
E0010778,E0046240,Head가 Tail을 고발함. (Accuses)
E0010778,E0040189,Head가 Tail을 고발함. (Accuses)
E0010778,E0010111,Head가 Tail을 고발함. (Accuses)
E0010778,E0008861,Head가 Tail을 고발함. (Accuses)
E0010778,E0045484,Head가 Tail을 고발함. (Accuses)
E0010778,E0063119,Head가 Tail을 고발함. (Accuses)
E0010778,E0041818,Head가 Tail을 고발함. (Accuses)
E0010778,E0057740,Head가 Tail을 고발함. (Accuses)
E0010778,E0043478,Head가 Tail을 고발함. (Accuses)
E0010778,E0045692,Head가 Tail을 고발함. (Accuses)
E0010778,E0035024,Head가 Tail을 고발함. (Accuses)
E0010778,E0044529,Head가 Tail을 고발함. (Accuses)
E0010778,E0045027,Head가 Tail을 고발함. (Accuses)
E0010778,E0001277,Head가 Tail을 고발함. (Accuses)
E0010778,E0029376,Head가 Tail을 고발함. (Accuses)
E0010778,E0029374,Head가 Tail을 고발함. (Accuses)
E0010778,E0010178,Head가 Tail을 고발함. (Accuses)
E0010778,E0057199,Head가 Tail을 고발함. (Accuses)
E0057199,E0042691,Head가 Tail을 고발함. (Accuses)
E0057199,E0040183,Head가 Tail을 고발함. (Accuses)
E0057199,E0033229,Head가 Tail을 고발함. (Accuses)
E0057199,E0039022,Head가 Tail을 고발함. (Accuses)
E0057199,E0074106,Head가 Tail을 고발함. (Accuses)
E0057199,E0064077,Head가 Tail을 고발함. (Accuses)
E0057199,E0029081,Head가 Tail을 고발함. (Accuses)
E0057199,E0040187,Head가 Tail을 고발함. (Accuses)
E0057199,E0043237,Head가 Tail을 고발함. (Accuses)
E0057199,E0044922,Head가 Tail을 고발함. (Accuses)
E0057199,E0010534,Head가 Tail을 고발함. (Accuses)
E0057199,E0057562,Head가 Tail을 고발함. (Accuses)
E0057199,E0045922,Head가 Tail을 고발함. (Accuses)
E0057199,E0040188,Head가 Tail을 고발함. (Accuses)
E0057199,E0052768,Head가 Tail을 고발함. (Accuses)
E0057199,E0027573,Head가 Tail을 고발함. (Accuses)
E0057199,E0046621,Head가 Tail을 고발함. (Accuses)
E0057199,E0040186,Head가 Tail을 고발함. (Accuses)
E0057199,E0050286,Head가 Tail을 고발함. (Accuses)
E0057199,E0007140,Head가 Tail을 고발함. (Accuses)
E0057199,E0043920,Head가 Tail을 고발함. (Accuses)
E0057199,E0034567,Head가 Tail을 고발함. (Accuses)
E0057199,E0046240,Head가 Tail을 고발함. (Accuses)
E0057199,E0040189,Head가 Tail을 고발함. (Accuses)
E0057199,E0010111,Head가 Tail을 고발함. (Accuses)
E0057199,E0008861,Head가 Tail을 고발함. (Accuses)
E0057199,E0045484,Head가 Tail을 고발함. (Accuses)
E0057199,E0063119,Head가 Tail을 고발함. (Accuses)
E0057199,E0041818,Head가 Tail을 고발함. (Accuses)
E0057199,E0057740,Head가 Tail을 고발함. (Accuses)
E0057199,E0043478,Head가 Tail을 고발함. (Accuses)
E0057199,E0045692,Head가 Tail을 고발함. (Accuses)
E0057199,E0035024,Head가 Tail을 고발함. (Accuses)
E0057199,E0044529,Head가 Tail을 고발함. (Accuses)
E0057199,E0045027,Head가 Tail을 고발함. (Accuses)
E0057199,E0001277,Head가 Tail을 고발함. (Accuses)
E0057199,E0029376,Head가 Tail을 고발함. (Accuses)
E0057199,E0029374,Head가 Tail을 고발함. (Accuses)
E0057199,E0010178,Head가 Tail을 고발함. (Accuses)
E0057199,E0010778,Head가 Tail을 고발함. (Accuses)
E0021844,E0049535,Head가 Tail에게 지시함. (Commands)
E0021844,E0034921,Head가 Tail을 믿음. (Trusts)
E0021844,E0050086,Head가 Tail에게 지시함. (Commands)
E0040183,E0021844,Head가 Tail에게 지시함. (Commands)
E0040183,E0034498,Head가 Tail에게 지시함. (Commands)
E0040183,E0049535,Head가 Tail에게 지시함. (Commands)
E0040183,E0034921,Head가 Tail에게 지시함. (Commands)
E0040183,E0001256,Head가 Tail에게 지시함. (Commands)
E0040183,E0064270,Head가 Tail에게 지시함. (Commands)
E0040183,E0050086,Head가 Tail에게 지시함. (Commands)
E0049535,E0034921,Head가 Tail에게 지시함. (Commands)
E0034921,E0034498,Head가 Tail에게 지시함. (Commands)
E0034921,E0040183,Head가 Tail에게 지시함. (Commands)
E0034921,E0049535,Head가 Tail에게 지시함. (Commands)
E0034921,E0045014,Head가 Tail에게 지시함. (Commands)
E0034921,E0064270,Head가 Tail에게 지시함. (Commands)
E0001256,E0034498,Head가 Tail을 처벌시킴. (Punishes)
E0001256,E0049535,Head가 Tail에게 지시함. (Commands)
E0001256,E0045014,Head가 Tail을 믿음. (Trusts)
E0001256,E0034921,Head가 Tail을 믿음. (Trusts)
E0001256,E0034921,Head가 Tail에게 지시함. (Commands)
E0064270,E0021844,Head가 Tail을 처벌시킴. (Punishes)
E0064270,E0040183,Head가 Tail을 믿음. (Trusts)
E0064270,E0049535,Head가 Tail에게 지시함. (Commands)
E0064270,E0034921,Head가 Tail에게 지시함. (Commands)
E0064270,E0001256,Head가 Tail에게 지시함. (Commands)
E0050086,E0021844,Head가 Tail에게 지시함. (Commands)
E0050086,E0040183,Head가 Tail에게 지시함. (Commands)
E0050086,E0049535,Head가 Tail에게 지시함. (Commands)
E0051208,E0050093,Head가 Tail에게 지시함. (Commands)
E0051208,E0009312,Head가 Tail에게 지시함. (Commands)
E0051208,E0012086,Head가 Tail에게 지시함. (Commands)
E0051208,E0010259,Head가 Tail에게 지시함. (Commands)
E0051208,E0041306,Head가 Tail에게 지시함. (Commands)
E0051208,E0019472,Head가 Tail에게 지시함. (Commands)
E0051208,E0070834,Head가 Tail에게 지시함. (Commands)
E0051208,E0035005,Head가 Tail에게 지시함. (Commands)
E0050093,E0051208,Head가 Tail에게 지시함. (Commands)
E0050093,E0009312,Head가 Tail에게 지시함. (Commands)
E0050093,E0012086,Head가 Tail에게 지시함. (Commands)
E0050093,E0010259,Head가 Tail에게 지시함. (Commands)
E0050093,E0041306,Head가 Tail에게 지시함. (Commands)
E0050093,E0019472,Head가 Tail에게 지시함. (Commands)
E0050093,E0070834,Head가 Tail에게 지시함. (Commands)
E0050093,E0035005,Head가 Tail에게 지시함. (Commands)
E0009312,E0051208,Head가 Tail에게 지시함. (Commands)
E0009312,E0050093,Head가 Tail에게 지시함. (Commands)
E0009312,E0012086,Head가 Tail에게 지시함. (Commands)
E0009312,E0010259,Head가 Tail에게 지시함. (Commands)
E0009312,E0041306,Head가 Tail에게 지시함. (Commands)
E0009312,E0019472,Head가 Tail에게 지시함. (Commands)
E0009312,E0070834,Head가 Tail에게 지시함. (Commands)
E0009312,E0035005,Head가 Tail에게 지시함. (Commands)
E0012086,E0051208,Head가 Tail에게 지시함. (Commands)
E0012086,E0050093,Head가 Tail에게 지시함. (Commands)
E0012086,E0009312,Head가 Tail에게 지시함. (Commands)
E0012086,E0010259,Head가 Tail에게 지시함. (Commands)
E0012086,E0041306,Head가 Tail에게 지시함. (Commands)
E0012086,E0019472,Head가 Tail에게 지시함. (Commands)
E0012086,E0070834,Head가 Tail에게 지시함. (Commands)
E0012086,E0035005,Head가 Tail에게 지시함. (Commands)
E0010259,E0051208,Head가 Tail에게 지시함. (Commands)
E0010259,E0019472,Head가 Tail에게 지시함. (Commands)
E0010259,E0070834,Head가 Tail에게 지시함. (Commands)
E0010259,E0035005,Head가 Tail에게 지시함. (Commands)
E0041306,E0051208,Head가 Tail에게 지시함. (Commands)
E0041306,E0050093,Head가 Tail에게 지시함. (Commands)
E0041306,E0009312,Head가 Tail에게 지시함. (Commands)
E0041306,E0012086,Head가 Tail에게 지시함. (Commands)
E0041306,E0010259,Head가 Tail에게 지시함. (Commands)
E0041306,E0019472,Head가 Tail에게 지시함. (Commands)
E0041306,E0070834,Head가 Tail에게 지시함. (Commands)
E0041306,E0035005,Head가 Tail에게 지시함. (Commands)
E0019472,E0051208,Head가 Tail에게 지시함. (Commands)
E0019472,E0050093,Head가 Tail에게 지시함. (Commands)
E0019472,E0009312,Head가 Tail에게 지시함. (Commands)
E0019472,E0012086,Head가 Tail에게 지시함. (Commands)
E0019472,E0041306,Head가 Tail에게 지시함. (Commands)
E0070834,E0051208,Head가 Tail에게 지시함. (Commands)
E0070834,E0050093,Head가 Tail에게 지시함. (Commands)
E0070834,E0009312,Head가 Tail에게 지시함. (Commands)
E0070834,E0012086,Head가 Tail에게 지시함. (Commands)
E0070834,E0010259,Head가 Tail에게 지시함. (Commands)
E0070834,E0041306,Head가 Tail에게 지시함. (Commands)
E0070834,E0019472,Head가 Tail에게 지시함. (Commands)
E0070834,E0035005,Head가 Tail에게 지시함. (Commands)
E0035005,E0051208,Head가 Tail에게 지시함. (Commands)
E0035005,E0050093,Head가 Tail에게 지시함. (Commands)
E0035005,E0009312,Head가 Tail에게 지시함. (Commands)
E0035005,E0012086,Head가 Tail에게 지시함. (Commands)
E0035005,E0010259,Head가 Tail에게 지시함. (Commands)
E0035005,E0041306,Head가 Tail에게 지시함. (Commands)
E0035005,E0019472,Head가 Tail에게 지시함. (Commands)
E0035005,E0070834,Head가 Tail에게 지시함. (Commands)
E0048500,E0051007,Head가 Tail을 고발함. (Accuses)
E0048500,E0046047,Head가 Tail을 고발함. (Accuses)
E0048500,E0052525,Head가 Tail을 고발함. (Accuses)
E0048500,E0012125,Head가 Tail에게 지시함. (Commands)
E0048500,E0012125,Head가 Tail을 고발함. (Accuses)
E0048500,E0065060,Head가 Tail을 고발함. (Accuses)
E0048500,E0044640,Head가 Tail에게 지시함. (Commands)
E0048500,E0044640,Head가 Tail을 고발함. (Accuses)
E0048500,E0040183,Head가 Tail을 고발함. (Accuses)
E0048500,E0039782,Head가 Tail을 고발함. (Accuses)
E0048500,E0029081,Head가 Tail을 고발함. (Accuses)
E0048500,E0040190,Head가 Tail을 고발함. (Accuses)
E0048500,E0051206,Head가 Tail을 고발함. (Accuses)
E0048500,E0065421,Head가 Tail을 고발함. (Accuses)
E0048500,E0050862,Head가 Tail을 고발함. (Accuses)
E0048500,E0047142,Head가 Tail을 고발함. (Accuses)
E0051007,E0048500,Head가 Tail을 고발함. (Accuses)
E0051007,E0046047,Head가 Tail을 고발함. (Accuses)
E0051007,E0052525,Head가 Tail을 고발함. (Accuses)
E0051007,E0012125,Head가 Tail에게 지시함. (Commands)
E0051007,E0012125,Head가 Tail을 고발함. (Accuses)
E0051007,E0065060,Head가 Tail을 고발함. (Accuses)
E0051007,E0044640,Head가 Tail에게 지시함. (Commands)
E0051007,E0044640,Head가 Tail을 고발함. (Accuses)
E0051007,E0040183,Head가 Tail을 고발함. (Accuses)
E0051007,E0039782,Head가 Tail을 고발함. (Accuses)
E0051007,E0029081,Head가 Tail을 고발함. (Accuses)
E0051007,E0051206,Head가 Tail을 고발함. (Accuses)
E0051007,E0065421,Head가 Tail을 고발함. (Accuses)
E0051007,E0050862,Head가 Tail을 고발함. (Accuses)
E0051007,E0047142,Head가 Tail에게 지시함. (Commands)
E0046047,E0048500,Head가 Tail에게 지시함. (Commands)
E0046047,E0051007,Head가 Tail에게 지시함. (Commands)
E0046047,E0051007,Head가 Tail을 고발함. (Accuses)
E0046047,E0052525,Head가 Tail을 고발함. (Accuses)
E0046047,E0012125,Head가 Tail에게 지시함. (Commands)
E0046047,E0065060,Head가 Tail을 고발함. (Accuses)
E0046047,E0044640,Head가 Tail을 고발함. (Accuses)
E0046047,E0040183,Head가 Tail에게 지시함. (Commands)
E0046047,E0039782,Head가 Tail을 고발함. (Accuses)
E0046047,E0029081,Head가 Tail을 고발함. (Accuses)
E0046047,E0040190,Head가 Tail을 고발함. (Accuses)
E0046047,E0051206,Head가 Tail에게 지시함. (Commands)
E0046047,E0065421,Head가 Tail을 고발함. (Accuses)
E0046047,E0050862,Head가 Tail에게 지시함. (Commands)
E0046047,E0050862,Head가 Tail을 고발함. (Accuses)
E0046047,E0047142,Head가 Tail을 고발함. (Accuses)
E0052525,E0029081,Head가 Tail에게 도움을 요청함. (Asks for help)
E0052525,E0040190,Head가 Tail에게 도움을 요청함. (Asks for help)
E0012125,E0048500,Head가 Tail에게 지시함. (Commands)
E0012125,E0048500,Head가 Tail을 고발함. (Accuses)
E0012125,E0051007,Head가 Tail에게 지시함. (Commands)
E0012125,E0051007,Head가 Tail을 고발함. (Accuses)
E0012125,E0046047,Head가 Tail을 고발함. (Accuses)
E0012125,E0052525,Head가 Tail에게 지시함. (Commands)
E0012125,E0052525,Head가 Tail을 고발함. (Accuses)
E0012125,E0065060,Head가 Tail을 고발함. (Accuses)
E0012125,E0044640,Head가 Tail을 고발함. (Accuses)
E0012125,E0040183,Head가 Tail에게 지시함. (Commands)
E0012125,E0039782,Head가 Tail을 고발함. (Accuses)
E0012125,E0029081,Head가 Tail을 고발함. (Accuses)
E0012125,E0040190,Head가 Tail을 고발함. (Accuses)
E0012125,E0051206,Head가 Tail을 고발함. (Accuses)
E0012125,E0065421,Head가 Tail을 고발함. (Accuses)
E0012125,E0050862,Head가 Tail을 고발함. (Accuses)
E0012125,E0047142,Head가 Tail을 고발함. (Accuses)
E0065060,E0048500,Head가 Tail을 고발함. (Accuses)
E0065060,E0051007,Head가 Tail을 고발함. (Accuses)
E0065060,E0046047,Head가 Tail을 고발함. (Accuses)
E0065060,E0052525,Head가 Tail을 고발함. (Accuses)
E0065060,E0012125,Head가 Tail을 고발함. (Accuses)
E0065060,E0044640,Head가 Tail을 고발함. (Accuses)
E0065060,E0040183,Head가 Tail에게 지시함. (Commands)
E0065060,E0039782,Head가 Tail을 고발함. (Accuses)
E0065060,E0029081,Head가 Tail을 고발함. (Accuses)
E0065060,E0040190,Head가 Tail을 고발함. (Accuses)
E0065060,E0051206,Head가 Tail을 고발함. (Accuses)
E0065060,E0065421,Head가 Tail을 고발함. (Accuses)
E0065060,E0050862,Head가 Tail을 고발함. (Accuses)
E0065060,E0047142,Head가 Tail을 고발함. (Accuses)
E0044640,E0048500,Head가 Tail에게 지시함. (Commands)
E0044640,E0051007,Head가 Tail에게 지시함. (Commands)
E0044640,E0051007,Head가 Tail을 고발함. (Accuses)
E0044640,E0046047,Head가 Tail을 고발함. (Accuses)
E0044640,E0052525,Head가 Tail을 고발함. (Accuses)
E0044640,E0012125,Head가 Tail에게 지시함. (Commands)
E0044640,E0065060,Head가 Tail을 고발함. (Accuses)
E0044640,E0040183,Head가 Tail에게 지시함. (Commands)
E0044640,E0039782,Head가 Tail을 고발함. (Accuses)
E0044640,E0051206,Head가 Tail을 고발함. (Accuses)
E0044640,E0065421,Head가 Tail을 고발함. (Accuses)
E0044640,E0050862,Head가 Tail을 고발함. (Accuses)
E0044640,E0047142,Head가 Tail을 고발함. (Accuses)
E0040183,E0048500,Head가 Tail에게 지시함. (Commands)
E0040183,E0051007,Head가 Tail에게 지시함. (Commands)
E0040183,E0046047,Head가 Tail에게 지시함. (Commands)
E0040183,E0052525,Head가 Tail에게 지시함. (Commands)
E0040183,E0052525,Head가 Tail을 고발함. (Accuses)
E0040183,E0012125,Head가 Tail에게 지시함. (Commands)
E0040183,E0065060,Head가 Tail에게 지시함. (Commands)
E0040183,E0065060,Head가 Tail을 고발함. (Accuses)
E0040183,E0044640,Head가 Tail에게 지시함. (Commands)
E0040183,E0039782,Head가 Tail에게 지시함. (Commands)
E0040183,E0039782,Head가 Tail을 고발함. (Accuses)
E0040183,E0029081,Head가 Tail에게 지시함. (Commands)
E0040183,E0040190,Head가 Tail에게 지시함. (Commands)
E0040183,E0051206,Head가 Tail에게 지시함. (Commands)
E0040183,E0065421,Head가 Tail에게 지시함. (Commands)
E0040183,E0050862,Head가 Tail에게 지시함. (Commands)
E0040183,E0050862,Head가 Tail을 고발함. (Accuses)
E0040183,E0047142,Head가 Tail에게 지시함. (Commands)
E0039782,E0048500,Head가 Tail을 고발함. (Accuses)
E0039782,E0051007,Head가 Tail을 고발함. (Accuses)
E0039782,E0046047,Head가 Tail을 고발함. (Accuses)
E0039782,E0052525,Head가 Tail을 고발함. (Accuses)
E0039782,E0012125,Head가 Tail을 고발함. (Accuses)
E0039782,E0044640,Head가 Tail을 고발함. (Accuses)
E0039782,E0040183,Head가 Tail에게 지시함. (Commands)
E0039782,E0040183,Head가 Tail을 고발함. (Accuses)
E0039782,E0029081,Head가 Tail을 고발함. (Accuses)
E0039782,E0040190,Head가 Tail을 고발함. (Accuses)
E0039782,E0051206,Head가 Tail을 고발함. (Accuses)
E0039782,E0065421,Head가 Tail을 고발함. (Accuses)
E0039782,E0050862,Head가 Tail을 고발함. (Accuses)
E0039782,E0047142,Head가 Tail을 고발함. (Accuses)
E0029081,E0048500,Head가 Tail을 고발함. (Accuses)
E0029081,E0051007,Head가 Tail을 고발함. (Accuses)
E0029081,E0046047,Head가 Tail을 고발함. (Accuses)
E0029081,E0052525,Head가 Tail을 고발함. (Accuses)
E0029081,E0065060,Head가 Tail을 고발함. (Accuses)
E0029081,E0040183,Head가 Tail에게 지시함. (Commands)
E0029081,E0039782,Head가 Tail을 고발함. (Accuses)
E0029081,E0040190,Head가 Tail을 고발함. (Accuses)
E0029081,E0051206,Head가 Tail을 고발함. (Accuses)
E0029081,E0065421,Head가 Tail을 고발함. (Accuses)
E0029081,E0050862,Head가 Tail을 고발함. (Accuses)
E0029081,E0047142,Head가 Tail을 고발함. (Accuses)
E0040190,E0048500,Head가 Tail을 고발함. (Accuses)
E0040190,E0051007,Head가 Tail을 고발함. (Accuses)
E0040190,E0046047,Head가 Tail을 고발함. (Accuses)
E0040190,E0052525,Head가 Tail을 고발함. (Accuses)
E0040190,E0012125,Head가 Tail을 도와줌. (Helps)
E0040190,E0065060,Head가 Tail에게 지시함. (Commands)
E0040190,E0040183,Head가 Tail에게 지시함. (Commands)
E0040190,E0039782,Head가 Tail을 고발함. (Accuses)
E0040190,E0051206,Head가 Tail을 고발함. (Accuses)
E0040190,E0047142,Head가 Tail에게 지시함. (Commands)
E0051206,E0051007,Head가 Tail을 고발함. (Accuses)
E0065421,E0048500,Head가 Tail을 고발함. (Accuses)
E0065421,E0051007,Head가 Tail을 고발함. (Accuses)
E0065421,E0046047,Head가 Tail에게 지시함. (Commands)
E0065421,E0046047,Head가 Tail을 고발함. (Accuses)
E0065421,E0052525,Head가 Tail을 고발함. (Accuses)
E0065421,E0012125,Head가 Tail을 고발함. (Accuses)
E0065421,E0065060,Head가 Tail을 고발함. (Accuses)
E0065421,E0044640,Head가 Tail을 고발함. (Accuses)
E0065421,E0040183,Head가 Tail을 고발함. (Accuses)
E0065421,E0039782,Head가 Tail을 고발함. (Accuses)
E0065421,E0029081,Head가 Tail을 고발함. (Accuses)
E0065421,E0040190,Head가 Tail을 고발함. (Accuses)
E0065421,E0051206,Head가 Tail에게 지시함. (Commands)
E0065421,E0051206,Head가 Tail을 고발함. (Accuses)
E0065421,E0050862,Head가 Tail을 고발함. (Accuses)
E0065421,E0047142,Head가 Tail을 고발함. (Accuses)
E0050862,E0048500,Head가 Tail을 고발함. (Accuses)
E0050862,E0051007,Head가 Tail을 고발함. (Accuses)
E0050862,E0046047,Head가 Tail을 고발함. (Accuses)
E0050862,E0052525,Head가 Tail을 고발함. (Accuses)
E0050862,E0012125,Head가 Tail을 고발함. (Accuses)
E0050862,E0065060,Head가 Tail을 고발함. (Accuses)
E0050862,E0044640,Head가 Tail을 고발함. (Accuses)
E0050862,E0040183,Head가 Tail에게 지시함. (Commands)
E0050862,E0039782,Head가 Tail을 고발함. (Accuses)
E0050862,E0029081,Head가 Tail을 고발함. (Accuses)
E0050862,E0040190,Head가 Tail을 고발함. (Accuses)
E0050862,E0051206,Head가 Tail을 고발함. (Accuses)
E0050862,E0065421,Head가 Tail을 고발함. (Accuses)
E0050862,E0047142,Head가 Tail을 고발함. (Accuses)
E0047142,E0048500,Head가 Tail을 고발함. (Accuses)
E0047142,E0051007,Head가 Tail을 고발함. (Accuses)
E0047142,E0046047,Head가 Tail에게 지시함. (Commands)
E0047142,E0046047,Head가 Tail을 고발함. (Accuses)
E0047142,E0052525,Head가 Tail을 고발함. (Accuses)
E0047142,E0012125,Head가 Tail을 고발함. (Accuses)
E0047142,E0065060,Head가 Tail을 고발함. (Accuses)
E0047142,E0044640,Head가 Tail을 고발함. (Accuses)
E0047142,E0040183,Head가 Tail에게 지시함. (Commands)
E0047142,E0039782,Head가 Tail을 고발함. (Accuses)
E0047142,E0029081,Head가 Tail에게 지시함. (Commands)
E0047142,E0040190,Head가 Tail에게 지시함. (Commands)
E0047142,E0051206,Head가 Tail에게 지시함. (Commands)
E0047142,E0051206,Head가 Tail을 고발함. (Accuses)
E0047142,E0065421,Head가 Tail에게 지시함. (Commands)
E0047142,E0050862,Head가 Tail을 고발함. (Accuses)
E0050093,E0048364,Head가 Tail에게 지시함. (Commands)
E0050093,E0023214,Head가 Tail에게 지시함. (Commands)
E0048364,E0050093,Head가 Tail에게 지시함. (Commands)
E0048364,E0023214,Head가 Tail에게 지시함. (Commands)
E0023214,E0050093,Head가 Tail에게 지시함. (Commands)
E0023214,E0048364,Head가 Tail에게 지시함. (Commands)
E0010259,E0009053,Head가 Tail에게 지시함. (Commands)
E0010259,E0042691,Head가 Tail에게 지시함. (Commands)
E0010259,E0044640,Head가 Tail에게 지시함. (Commands)
E0010259,E0050862,Head가 Tail에게 지시함. (Commands)
E0010259,E0063149,Head가 Tail에게 지시함. (Commands)
E0009053,E0010259,Head가 Tail에게 지시함. (Commands)
E0009053,E0042691,Head가 Tail에게 지시함. (Commands)
E0009053,E0044640,Head가 Tail에게 지시함. (Commands)
E0009053,E0050862,Head가 Tail을 의심함. (Distrusts)
E0009053,E0063149,Head가 Tail에게 보고함 (Reports to)
E0042691,E0010259,Head가 Tail에게 지시함. (Commands)
E0042691,E0009053,Head가 Tail에게 지시함. (Commands)
E0042691,E0044640,Head가 Tail에게 지시함. (Commands)
E0042691,E0050862,Head가 Tail에게 지시함. (Commands)
E0042691,E0063149,Head가 Tail에게 지시함. (Commands)
E0044640,E0010259,Head가 Tail에게 지시함. (Commands)
E0044640,E0009053,Head가 Tail에게 지시함. (Commands)
E0044640,E0042691,Head가 Tail에게 지시함. (Commands)
E0044640,E0050862,Head가 Tail에게 지시함. (Commands)
E0044640,E0063149,Head가 Tail에게 지시함. (Commands)
E0050862,E0010259,Head가 Tail에게 지시함. (Commands)
E0050862,E0009053,Head가 Tail에게 지시함. (Commands)
E0050862,E0042691,Head가 Tail에게 지시함. (Commands)
E0050862,E0044640,Head가 Tail에게 지시함. (Commands)
E0063149,E0042691,Head가 Tail에게 지시함. (Commands)
E0063149,E0044640,Head가 Tail에게 지시함. (Commands)
E0052623,E0050862,Head가 Tail을 고발함. (Accuses)
E0052623,E0045340,Head가 Tail을 고발함. (Accuses)
E0052623,E0021769,Head가 Tail에게 지시함. (Commands)
E0050862,E0045340,Tail이 Head를 죽임. (Killed by)
E0045340,E0050862,Head가 Tail의 가족임. (Family)
E0021769,E0052623,Head가 Tail에게 지시함. (Commands)
E0062145,E0051638,Head가 Tail의 가족임. (Family)
E0062145,E0057482,Head가 Tail의 가족임. (Family)
E0062145,E0057482,Head가 Tail에게 지시함. (Commands)
E0062145,E0058130,Head가 Tail에게 지시함. (Commands)
E0057482,E0051638,Head가 Tail의 가족임. (Family)
E0057482,E0058130,Head가 Tail에게 지시함. (Commands)
E0058130,E0062145,Head가 Tail을 도와줌. (Helps)
E0021844,E0012125,Head가 Tail에게 지시함. (Commands)
E0021844,E0004295,Head가 Tail에게 지시함. (Commands)
E0012125,E0021844,Head가 Tail에게 지시함. (Commands)
E0012125,E0004295,Head가 Tail에게 지시함. (Commands)
E0004295,E0021844,Head가 Tail에게 지시함. (Commands)
E0004295,E0012125,Head가 Tail에게 지시함. (Commands)
E0021844,E0059033,Head가 Tail에게 지시함. (Commands)
E0021844,E0041371,Head가 Tail에게 지시함. (Commands)
E0059033,E0021844,Head가 Tail에게 지시함. (Commands)
E0059033,E0041371,Head가 Tail에게 지시함. (Commands)
E0041371,E0021844,Head가 Tail에게 지시함. (Commands)
E0041371,E0059033,Head가 Tail에게 지시함. (Commands)
E0050093,E0059033,Head가 Tail에게 보고함 (Reports to)
E0050093,E0004295,Head가 Tail에게 지시함. (Commands)
E0050093,E0041484,Head가 Tail에게 지시함. (Commands)
E0050093,E0013538,Head가 Tail에게 지시함. (Commands)
E0050093,E0008394,Head가 Tail에게 지시함. (Commands)
E0050093,E0028294,Head가 Tail을 도와줌. (Helps)
E0050093,E0028294,Head가 Tail에게 지시함. (Commands)
E0050093,E0045616,Head가 Tail을 도와줌. (Helps)
E0050093,E0046948,Head가 Tail에게 지시함. (Commands)
E0059033,E0004295,Head가 Tail에게 지시함. (Commands)
E0059033,E0041484,Head가 Tail을 도와줌. (Helps)
E0059033,E0013538,Head가 Tail에게 지시함. (Commands)
E0059033,E0008394,Head가 Tail을 도와줌. (Helps)
E0059033,E0045616,Head가 Tail에게 지시함. (Commands)
E0059033,E0046948,Head가 Tail을 도와줌. (Helps)
E0004295,E0050093,Head가 Tail에게 지시함. (Commands)
E0004295,E0059033,Head가 Tail에게 지시함. (Commands)
E0004295,E0041484,Head가 Tail에게 지시함. (Commands)
E0004295,E0013538,Head가 Tail에게 지시함. (Commands)
E0004295,E0008394,Head가 Tail에게 지시함. (Commands)
E0004295,E0028294,Head가 Tail에게 지시함. (Commands)
E0004295,E0045616,Head가 Tail을 도와줌. (Helps)
E0004295,E0046948,Head가 Tail에게 지시함. (Commands)
E0041484,E0050093,Head가 Tail에게 지시함. (Commands)
E0041484,E0059033,Head가 Tail에게 지시함. (Commands)
E0041484,E0004295,Head가 Tail에게 지시함. (Commands)
E0041484,E0013538,Head가 Tail에게 지시함. (Commands)
E0041484,E0008394,Head가 Tail에게 지시함. (Commands)
E0041484,E0046948,Head가 Tail에게 지시함. (Commands)
E0013538,E0050093,Head가 Tail에게 지시함. (Commands)
E0013538,E0059033,Head가 Tail에게 지시함. (Commands)
E0013538,E0004295,Head가 Tail에게 지시함. (Commands)
E0013538,E0041484,Head가 Tail에게 지시함. (Commands)
E0013538,E0008394,Head가 Tail에게 지시함. (Commands)
E0013538,E0028294,Head가 Tail에게 지시함. (Commands)
E0013538,E0045616,Head가 Tail에게 지시함. (Commands)
E0013538,E0046948,Head가 Tail에게 지시함. (Commands)
E0008394,E0050093,Head가 Tail에게 지시함. (Commands)
E0008394,E0059033,Head가 Tail을 도와줌. (Helps)
E0008394,E0004295,Head가 Tail에게 지시함. (Commands)
E0008394,E0041484,Head가 Tail에게 지시함. (Commands)
E0008394,E0013538,Head가 Tail에게 지시함. (Commands)
E0008394,E0028294,Head가 Tail에게 지시함. (Commands)
E0008394,E0045616,Head가 Tail에게 지시함. (Commands)
E0008394,E0046948,Head가 Tail에게 지시함. (Commands)
E0028294,E0050093,Head가 Tail을 도와줌. (Helps)
E0028294,E0059033,Head가 Tail에게 보고함 (Reports to)
E0028294,E0004295,Head가 Tail에게 지시함. (Commands)
E0028294,E0041484,Head가 Tail에게 지시함. (Commands)
E0028294,E0041484,Head가 Tail에게 보고함 (Reports to)
E0028294,E0013538,Head가 Tail에게 지시함. (Commands)
E0028294,E0008394,Head가 Tail에게 지시함. (Commands)
E0028294,E0045616,Head가 Tail에게 지시함. (Commands)
E0028294,E0046948,Head가 Tail에게 지시함. (Commands)
E0028294,E0046948,Head가 Tail에게 보고함 (Reports to)
E0045616,E0050093,Head가 Tail을 도와줌. (Helps)
E0045616,E0059033,Head가 Tail에게 보고함 (Reports to)
E0045616,E0004295,Head가 Tail에게 지시함. (Commands)
E0045616,E0041484,Head가 Tail에게 지시함. (Commands)
E0045616,E0013538,Head가 Tail에게 지시함. (Commands)
E0045616,E0008394,Head가 Tail에게 지시함. (Commands)
E0045616,E0028294,Head가 Tail을 도와줌. (Helps)
